time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
0.0,0.699999988,-0.000885725,0.077056885
0.002,0.699999988,0.004256830817060022,3.5608683398612673
0.004,0.699999988,0.01586444945310436,5.713253928132101
0.006,0.699999988,0.02981515867532777,7.166527057502503
0.008,0.699999988,0.04518181139194789,7.991112604118294
0.01,0.699999988,0.06160123252663147,8.43597912805974
0.012,0.699999988,0.0797273442406644,8.757396120459182
0.014,0.699999988,0.0971746540640299,8.919950296167128
0.016,0.699999988,0.1154040160397398,9.165633365255587
0.018,0.699999988,0.13328907371431997,9.04976765341245
0.02,0.699999988,0.1510423862077208,8.714150109724274
0.022,0.699999988,0.16871491245676062,8.730081414938844
0.024,0.699999988,0.18562248522364672,8.534218166393163
0.026,0.699999988,0.20242207133933865,8.332471957334125
0.028,0.699999988,0.21881456866630605,8.145145903859959
0.03,0.699999988,0.23466528955842472,7.919551973035137
0.032,0.699999988,0.2502156092117209,7.772177094301309
0.034,0.699999988,0.26527612742708334,7.458401081368894
0.036,0.699999988,0.27990653484335914,7.206252695331745
0.038,0.699999988,0.2940805305783449,7.038167126651801
0.04,0.699999988,0.30787344877513384,6.852315926289471
0.042,0.699999988,0.32087225861576824,6.504801744168131
0.044,0.699999988,0.3331077460417014,6.096146845297033
0.046,0.699999988,0.3457405437399928,6.283539369751893
0.048,0.699999988,0.3573411020017791,5.777324356615229
0.05,0.699999988,0.3687756021847149,5.752539264884284
0.052,0.699999988,0.3795666855504152,5.445166405772242
0.054,0.699999988,0.3902469102063644,5.225056486810145
0.056,0.699999988,0.40062136482078725,5.132470147337971
0.058,0.699999988,0.4101898109378585,4.7910481480745695
0.06,0.699999988,0.4197921494460329,4.744396917727186
0.062,0.699999988,0.42898312612335116,4.608832400936542
0.064,0.699999988,0.437777095679924,4.3647932736392026
0.066,0.699999988,0.4465557470257431,4.225694017989235
0.068,0.699999988,0.45483977556494265,4.125338286881933
